1.119944603979321383e+07,3.322730634312849816e+02,2.966594273362096033e+02
3.318092068472207075e+02,1.119944359661315195e+07,2.981798092204046497e+02
3.311264357609097715e+02,2.941078768078831445e+02,1.119943792360260896e+07
1.352895334632765412e+02,1.119942516955773160e+07,2.885079731709085422e+02
3.253063253741519816e+02,1.119939615724785440e+07,2.795761204841300014e+02
1.119932064218967780e+07,4.232887804446961155e+01,2.693872968271251693e+02
2.585567714668306962e+02,1.119912379989637434e+07,2.685038154777193427e+02
7.753469416268788450e+01,2.015944655176224956e+02,1.119870654901778512e+07
2.368087795979964199e+02,2.642370125521715636e+02,1.119802242204636335e+07
1.846899972576794369e+02,2.067192209087816650e+02,1.119715537454495206e+07
1.119638119241000339e+07,2.283298002192430545e+02,1.967631453524858784e+02
1.878814981789709577e+02,1.782894203134280531e+02,1.119591214401892200e+07
1.618541824872378072e+02,1.519684336831208782e+02,1.119538496877018362e+07
5.598795525896358304e+06,1.710255323409336370e+02,1.705909122846121875e+02
9.831563102192298231e+01,2.372557715371302720e+02,5.597547091164587997e+06
4.134705175642058066e+02,4.131705385055981878e+02,5.596564328549293801e+06
7.940060748583501891e+02,1.489493189797736932e+02,7.019958808136985908e+02
